id,type,subject,year,download_url,filename
132,高考三級-法制,民法,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127610&iDP=72486&iS=3,113年_高考三級-法制_民法.pdf
133,高考三級-法制,民事訴訟法與刑事訴訟法,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127611&iDP=72486&iS=86,113年_高考三級-法制_民事訴訟法與刑事訴訟法.pdf
134,高考三級-法律廉政,國文（作文與測驗）,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127553&iDP=72487&iS=208,113年_高考三級-法律廉政_國文（作文與測驗）.pdf
135,高考三級-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127554&iDP=72487&iS=6439,113年_高考三級-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
136,普考-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）概要,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127596&iDP=72505&iS=762,113年_普考-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）概要.pdf
137,普考-法律廉政,行政法概要,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127597&iDP=72505&iS=35,113年_普考-法律廉政_行政法概要.pdf
138,普考-法律廉政,刑法與刑事訴訟法概要,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127598&iDP=72505&iS=7264,113年_普考-法律廉政_刑法與刑事訴訟法概要.pdf
139,普考-法律廉政,國文（作文與測驗）,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127555&iDP=72505&iS=208,113年_普考-法律廉政_國文（作文與測驗）.pdf
140,普考-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127556&iDP=72505&iS=6439,113年_普考-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
141,高考三級-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127592&iDP=72487&iS=757,113年_高考三級-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）.pdf
142,高考三級-法律廉政,行政學,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127593&iDP=72487&iS=29,113年_高考三級-法律廉政_行政學.pdf
143,高考三級-法律廉政,行政法,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127594&iDP=72487&iS=30,113年_高考三級-法律廉政_行政法.pdf
144,高考三級-法律廉政,刑法與刑事訴訟法,113,https://lawyer.get.com.tw/exam/Download.ashx?iP=127595&iDP=72487&iS=125,113年_高考三級-法律廉政_刑法與刑事訴訟法.pdf
145,地方政府特考三等-法制,商事法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127329&iDP=71553&iS=82,112年_地方政府特考三等-法制_商事法.pdf
146,地方政府特考三等-法制,刑法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127330&iDP=71553&iS=85,112年_地方政府特考三等-法制_刑法.pdf
147,地方政府特考三等-法制,民法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127331&iDP=71553&iS=3,112年_地方政府特考三等-法制_民法.pdf
148,地方政府特考三等-法制,民事訴訟法與刑事訴訟法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127332&iDP=71553&iS=86,112年_地方政府特考三等-法制_民事訴訟法與刑事訴訟法.pdf
149,地方政府特考三等-法制,國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127244&iDP=71553&iS=208,112年_地方政府特考三等-法制_國文（作文與測驗）.pdf
150,地方政府特考三等-法制,法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127245&iDP=71553&iS=6439,112年_地方政府特考三等-法制_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
151,地方政府特考三等-法制,行政法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127327&iDP=71553&iS=30,112年_地方政府特考三等-法制_行政法.pdf
152,地方政府特考三等-法制,立法程序與技術,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127328&iDP=71553&iS=84,112年_地方政府特考三等-法制_立法程序與技術.pdf
153,地方政府特考四等-法律廉政,行政法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127315&iDP=71571&iS=35,112年_地方政府特考四等-法律廉政_行政法概要.pdf
154,地方政府特考四等-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127316&iDP=71571&iS=762,112年_地方政府特考四等-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）概要.pdf
155,地方政府特考四等-法律廉政,刑法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127317&iDP=71571&iS=90,112年_地方政府特考四等-法律廉政_刑法概要.pdf
156,地方政府特考四等-法律廉政,刑事訴訟法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127318&iDP=71571&iS=89,112年_地方政府特考四等-法律廉政_刑事訴訟法概要.pdf
157,地方政府特考四等-法律廉政,國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127246&iDP=71571&iS=208,112年_地方政府特考四等-法律廉政_國文（作文與測驗）.pdf
158,地方政府特考四等-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127247&iDP=71571&iS=6439,112年_地方政府特考四等-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
159,地方政府特考三等-法律廉政,行政法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127309&iDP=71556&iS=30,112年_地方政府特考三等-法律廉政_行政法.pdf
160,地方政府特考三等-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127310&iDP=71556&iS=757,112年_地方政府特考三等-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）.pdf
161,地方政府特考三等-法律廉政,行政學,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127311&iDP=71556&iS=29,112年_地方政府特考三等-法律廉政_行政學.pdf
162,地方政府特考三等-法律廉政,社會學,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127313&iDP=71556&iS=45,112年_地方政府特考三等-法律廉政_社會學.pdf
163,地方政府特考三等-法律廉政,刑事訴訟法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127314&iDP=71556&iS=88,112年_地方政府特考三等-法律廉政_刑事訴訟法.pdf
164,地方政府特考三等-法律廉政,國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127244&iDP=71556&iS=208,112年_地方政府特考三等-法律廉政_國文（作文與測驗）.pdf
165,地方政府特考三等-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127245&iDP=71556&iS=6439,112年_地方政府特考三等-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
166,地方政府特考三等-法律廉政,刑法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127312&iDP=71556&iS=85,112年_地方政府特考三等-法律廉政_刑法.pdf
167,律師、司法官第二試,憲法與行政法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127154&iDP=71637&iS=153,112年_律師、司法官第二試_憲法與行政法.pdf
168,律師、司法官第二試,刑法與刑事訴訟法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127155&iDP=71637&iS=125,112年_律師、司法官第二試_刑法與刑事訴訟法.pdf
169,律師、司法官第二試,民法與民事訴訟法（一）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127156&iDP=71637&iS=1297,112年_律師、司法官第二試_民法與民事訴訟法（一）.pdf
170,律師、司法官第二試,民法與民事訴訟法（二）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127157&iDP=71637&iS=1298,112年_律師、司法官第二試_民法與民事訴訟法（二）.pdf
171,律師、司法官第二試,公司法、保險法與證券交易法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127158&iDP=71637&iS=6546,112年_律師、司法官第二試_公司法、保險法與證券交易法.pdf
172,律師、司法官第二試,智慧財產權法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127159&iDP=71637&iS=165,112年_律師、司法官第二試_智慧財產權法.pdf
173,律師、司法官第二試,勞動社會法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127160&iDP=71637&iS=6505,112年_律師、司法官第二試_勞動社會法.pdf
174,律師、司法官第二試,財稅法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127161&iDP=71637&iS=330,112年_律師、司法官第二試_財稅法.pdf
175,律師、司法官第二試,海商法與海洋法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127162&iDP=71637&iS=6539,112年_律師、司法官第二試_海商法與海洋法.pdf
176,特考四等-司法人員(監所管理員),法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127109&iDP=71594&iS=6439,112年_特考四等-司法人員(監所管理員)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
177,特考四等-司法人員(監所管理員),監獄學概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127118&iDP=71594&iS=185,112年_特考四等-司法人員(監所管理員)_監獄學概要.pdf
178,特考四等-司法人員(監所管理員),刑法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127111&iDP=71594&iS=90,112年_特考四等-司法人員(監所管理員)_刑法概要.pdf
179,特考四等-司法人員(監所管理員),犯罪學概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127119&iDP=71594&iS=186,112年_特考四等-司法人員(監所管理員)_犯罪學概要.pdf
180,特考四等-司法人員(監所管理員),監獄行刑法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127120&iDP=71594&iS=187,112年_特考四等-司法人員(監所管理員)_監獄行刑法概要.pdf
181,特考四等-司法人員(執行員),民事訴訟法概要與刑事訴訟法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127117&iDP=71596&iS=188,112年_特考四等-司法人員(執行員)_民事訴訟法概要與刑事訴訟法概要.pdf
182,特考四等-司法人員(執行員),強制執行法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127116&iDP=71596&iS=190,112年_特考四等-司法人員(執行員)_強制執行法概要.pdf
183,特考四等-司法人員(執行員),行政法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127112&iDP=71596&iS=35,112年_特考四等-司法人員(執行員)_行政法概要.pdf
184,特考四等-司法人員(監所管理員),國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127108&iDP=71594&iS=208,112年_特考四等-司法人員(監所管理員)_國文（作文與測驗）.pdf
185,特考四等-司法人員(執行員),國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127108&iDP=71596&iS=208,112年_特考四等-司法人員(執行員)_國文（作文與測驗）.pdf
186,特考四等-司法人員(執行員),法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127109&iDP=71596&iS=6439,112年_特考四等-司法人員(執行員)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
187,特考四等-司法人員(執行員),民法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127110&iDP=71596&iS=12,112年_特考四等-司法人員(執行員)_民法概要.pdf
188,特考四等-司法人員(執達員),強制執行法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127116&iDP=71598&iS=190,112年_特考四等-司法人員(執達員)_強制執行法概要.pdf
189,特考四等-司法人員(執達員),民事訴訟法概要與刑事訴訟法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127117&iDP=71598&iS=188,112年_特考四等-司法人員(執達員)_民事訴訟法概要與刑事訴訟法概要.pdf
190,特考四等-司法人員(執達員),國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127108&iDP=71598&iS=208,112年_特考四等-司法人員(執達員)_國文（作文與測驗）.pdf
191,特考四等-司法人員(執達員),法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127109&iDP=71598&iS=6439,112年_特考四等-司法人員(執達員)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
192,特考四等-司法人員(執達員),民法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127110&iDP=71598&iS=12,112年_特考四等-司法人員(執達員)_民法概要.pdf
193,特考四等-司法人員(執達員),刑法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127111&iDP=71598&iS=90,112年_特考四等-司法人員(執達員)_刑法概要.pdf
194,特考四等-司法人員(法警),刑法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127111&iDP=71595&iS=90,112年_特考四等-司法人員(法警)_刑法概要.pdf
195,特考四等-司法人員(法警),行政法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127112&iDP=71595&iS=35,112年_特考四等-司法人員(法警)_行政法概要.pdf
196,特考四等-司法人員(法警),刑事訴訟法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127114&iDP=71595&iS=89,112年_特考四等-司法人員(法警)_刑事訴訟法概要.pdf
197,特考四等-司法人員(法警),法院組織法,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127115&iDP=71595&iS=189,112年_特考四等-司法人員(法警)_法院組織法.pdf
198,特考四等-司法人員(法警),國文（作文與測驗）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127108&iDP=71595&iS=208,112年_特考四等-司法人員(法警)_國文（作文與測驗）.pdf
199,特考四等-司法人員(法警),法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127109&iDP=71595&iS=6439,112年_特考四等-司法人員(法警)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
200,特考四等-司法人員(法院書記官),法學知識與英文（包括中華民國憲法、法學緒論、英文）,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127109&iDP=71597&iS=6439,112年_特考四等-司法人員(法院書記官)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
201,特考四等-司法人員(法院書記官),民法概要,112,https://lawyer.get.com.tw/exam/Download.ashx?iP=127110&iDP=71597&iS=12,112年_特考四等-司法人員(法院書記官)_民法概要.pdf
